quality,ts,
80899,19,14636875,
80887,19,18415729,
80911,19,18416823,
80917,19,18712916,
80923,19,15775885,
81103,19,16525052,
81109,19,17622500,
81115,19,17213177,
81127,19,17395677,
81133,19,14405416,
81139,19,20816041,
81295,19,19338594,
81307,19,17648698,
81301,19,18869010,
81319,19,17748802,
81331,19,18436042,
81325,19,22255313,
81511,19,15871823,
81517,19,13994479,
81523,19,18605260,
81535,19,16480053,
81547,19,16739063,
81541,19,18319948,
81559,19,17202916,
81565,19,18308750,
81589,19,17009531,
81583,19,20733125,
81607,19,18699583,
81613,19,20076146,
81823,19,16222135,
81829,19,16157292,
81847,19,16687344,
81853,19,16513437,
81877,19,17744635,
81871,19,20496666,
81895,19,19782916,
81901,19,18870677,
81919,19,17234480,
81925,19,15920625,
81943,19,16057709,
81949,19,15409427,
81973,19,17441250,
81967,19,20755990,
81991,19,16754219,
81997,19,16662657,
82015,19,18132604,
82021,19,21579531,
82039,19,17190000,
82045,19,16637604,
82063,19,16580209,
82069,19,19746198,
82093,19,18526563,
82087,19,21619323,
82117,19,17219375,
82111,19,18660261,
82135,19,20256041,
82141,19,18841719,
82951,19,15076927,
82957,19,21840677,
82975,19,16647969,
82981,19,16758021,
82999,19,18615156,
83005,19,17905520,
83023,19,20849063,
83029,19,19739427,
83047,19,17962083,
83053,19,17077708,
83101,19,17304740,
83095,19,20395937,
83119,19,16144115,
83125,19,15994844,
83143,19,17841198,
83149,19,16814791,
83455,19,16891823,
83461,19,16613594,
83479,19,16735364,
83485,19,15688386,
83503,19,18879271,
83509,19,18710572,
83527,19,16509063,
83533,19,19114896,
83551,19,18637917,
83557,19,16978021,
83575,19,20907812,
83581,19,19666042,
83599,19,16214115,
83605,19,14988698,
83839,19,18158073,
83845,19,18593333,
83863,19,19203646,
83869,19,18170833,
83893,19,15211510,
83887,19,16624167,
83911,19,18674479,
83917,19,16972605,
83941,19,17001667,
83935,19,20128750,
83965,19,15628333,
83959,19,16005938,
83983,19,18010573,
83989,19,17366927,
85837,19,17621823,
85831,19,20189323,
85855,19,17077916,
85861,19,15998229,
85879,19,20041146,
85885,19,19111458,
85903,19,18055209,
85909,19,17316354,
85927,19,17084531,
85933,19,19234687,
85951,19,15448750,
85957,19,17746979,
85975,19,15547552,
85981,19,15360989,
85999,19,16756302,
86005,19,19220000,
86671,19,19191511,
86677,19,18592291,
86701,19,15995052,
86695,19,17691823,
86725,19,17307448,
86719,19,20165417,
86749,19,16123333,
86743,19,17471458,
86767,19,19465729,
86773,19,17812604,
86791,19,16396719,
86797,19,19527708,
86815,19,16448646,
86821,19,15899323,
86839,19,18257240,
86845,19,15706146,
86863,19,16959167,
86869,19,19269271,
86893,19,15442969,
86887,19,18609218,
86911,19,19496042,
86917,19,17432083,
86941,19,19117552,
86935,19,20764479,
86959,19,15962136,
86965,19,16269115,
86983,19,20137760,
86989,19,19667500,
87007,19,15371667,
87013,19,15819583,
87037,19,15512291,
87031,19,18176042,
87055,19,19718750,
87061,19,16716198,
87079,19,18922969,
87085,19,18491094,
86029,19,14315365,
86023,19,16888906,
86047,19,15384219,
86053,19,14928594,
86071,19,18644427,
86077,19,20415365,
86095,19,17088386,
86101,19,17325782,
86125,19,15709896,
86119,19,17706979,
86143,19,15848385,
86149,19,18433437,
86167,19,18699167,
86173,19,19690572,
86191,19,17381928,
86197,19,18194271,
84007,19,15841406,
84013,19,17224948,
84031,19,17222031,
84037,19,17758282,
84055,19,17858802,
84061,19,18752188,
84067,19,19515729,
84085,19,16351250,
84079,19,18458489,
84103,19,18146302,
84109,19,18171458,
84127,19,16498282,
84133,19,17695365,
84157,19,17296719,
84151,19,19470000,
84175,19,16335989,
84181,19,15530417,
84199,19,15157187,
84205,19,15097344,
84229,19,15052083,
84223,19,16027604,
84253,19,16145104,
84247,19,19334427,
84271,19,18130156,
84277,19,18054792,
84301,19,16596823,
84295,19,19193854,
84319,19,15986407,
84325,19,16337761,
84349,19,17843489,
84343,19,20289062,
84367,19,19263281,
84373,19,20232136,
84391,19,19406093,
84397,19,20247239,
84415,19,15702864,
84421,19,20675312,
84439,19,15865208,
84445,19,16024531,
84463,19,17973542,
84469,19,17053594,
84487,19,16693958,
84493,19,16450625,
84511,19,18865625,
84517,19,17776927,
84535,19,14927239,
84541,19,16927552,
84565,19,18521771,
84559,19,21350521,
84589,19,18274167,
84583,19,20481823,
84607,19,14950208,
84613,19,14370105,
84637,19,16888646,
84631,19,19840000,
84655,19,17422500,
84661,19,19690833,
84679,19,17839114,
84685,19,17133958,
84703,19,17610885,
84709,19,19222239,
84715,19,20069063,
84727,19,19136145,
84733,19,18101198,
84751,19,18605052,
84757,19,18722813,
84775,19,15683802,
84781,19,16029062,
84799,19,16677552,
84805,19,16338906,
84823,19,18363489,
84829,19,18045104,
84847,19,19528542,
84853,19,18444583,
